id,full_name,email,phone,wallet,note
5676,Vo Minh Huyen,huyen.vo5676@gmail.com,0915473482,3740000.00,
5677,Nguyen My Kien,kien.nguyen5677@gmail.com,0984629143,3310000.00,
5678,Hoang Gia Cuong,cuong.hoang5678@gmail.com,0990238355,980000.00,
5679,Dang Quang Lan,lan.dang5679@gmail.com,0901332163,2550000.00,
5680,Vo Thi Manh,manh.vo5680@gmail.com,0970664995,2110000.00,
5681,Ngo Thi Tuan,tuan.ngo5681@gmail.com,0924686616,1160000.00,
5682,Phan Ngoc Phuong,phuong.phan5682@gmail.com,0904705360,850000.00,
5683,Vo Tuan Dung,dung.vo5683@gmail.com,0911720964,4210000.00,
5684,Vo Duc Hoa,hoa.vo5684@gmail.com,0909448104,1070000.00,
5685,Ngo Thanh Hoa,hoa.ngo5685@gmail.com,0904117574,2290000.00,
5686,Phan Hong Tuan,tuan.phan5686@gmail.com,0929067929,4080000.00,
5687,Ngo Van Diep,diep.ngo5687@gmail.com,0988864016,2480000.00,
5688,Bui Xuan Anh,anh.bui5688@gmail.com,0946021382,4770000.00,
5689,Bui Duc Anh,anh.bui5689@gmail.com,0964752176,1340000.00,
5690,Phan Thi Son,son.phan5690@gmail.com,0945360827,2450000.00,
5691,Huynh Quang Hoa,hoa.huynh5691@gmail.com,0906042691,1580000.00,
5692,Ly Ngoc Lan,lan.ly5692@gmail.com,0983281520,1290000.00,
5693,Tran Thi Dat,dat.tran5693@gmail.com,0988219117,2050000.00,
5694,Nguyen Thi Linh,linh.nguyen5694@gmail.com,0988143231,2920000.00,
5695,Vo Duc Manh,manh.vo5695@gmail.com,0959994449,4910000.00,
5696,Vo My Mai,mai.vo5696@gmail.com,0908725761,2160000.00,
5697,Tran Xuan Son,son.tran5697@gmail.com,0979055870,50000.00,
5698,Huynh Van Lan,lan.huynh5698@gmail.com,0909750459,1460000.00,
5699,Dang Thi Mai,mai.dang5699@gmail.com,0935508799,4650000.00,
5700,Nguyen Minh Lan,lan.nguyen5700@gmail.com,0906626224,760000.00,
5701,Vo Quang Dung,dung.vo5701@gmail.com,0958785030,3470000.00,
5702,Pham Duc Huyen,huyen.pham5702@gmail.com,0953952876,3320000.00,
5703,Ngo Thu Mai,mai.ngo5703@gmail.com,0953569286,4300000.00,
5704,Dang Duc Thao,thao.dang5704@gmail.com,0966550335,290000.00,
5705,Nguyen Anh Tu,tu.nguyen5705@gmail.com,0955149291,2290000.00,
5706,Vo Xuan Cuong,cuong.vo5706@gmail.com,0902954946,4800000.00,
5707,Do Ngoc Anh,anh.do5707@gmail.com,0970853201,1130000.00,
5708,Duong Xuan Long,long.duong5708@gmail.com,0946287580,4880000.00,
5709,Hoang Minh Diep,diep.hoang5709@gmail.com,0987575826,1510000.00,
5710,Ho Thi Anh,anh.ho5710@gmail.com,0918099369,1590000.00,
5711,Nguyen Thu Vy,vy.nguyen5711@gmail.com,0965218786,3750000.00,
5712,Vo Van Trang,trang.vo5712@gmail.com,0923903227,1430000.00,
5713,Ly Thu Linh,linh.ly5713@gmail.com,0994865429,540000.00,
5714,vu hong lan,lan.vu5714@gmail.com,0978395266,3210000.00,
5715,Pham Thi Trang,trang.pham5715@gmail.com,0925449187,2030000.00,
5716,Pham Anh Linh,linh.pham5716@gmail.com,0912103153,4550000.00,
5717,Tran Van Anh,anh.tran5717@gmail.com,0954025228,1240000.00,
5718,Ngo Minh Khanh,khanh.ngo5718@gmail.com,0978894567,1690000.00,
5719,Ngo Van Hoa,hoa.ngo5719@gmail.com,0996148334,1890000.00,
5720,Nguyen Thanh Tu,tu.nguyen5720@gmail.com,0949928290,2600000.00,
5721,Dang Anh Tuan,tuan.dang5721@gmail.com,0974101468,3120000.00,
5722,Ngo Anh Anh,anh.ngo5722@gmail.com,0956781306,420000.00,
5723,Le Xuan Thao,thao.le5723@gmail.com,0998299033,4340000.00,
5724,Le Thanh Kien,kien.le5724@gmail.com,0907766070,4100000.00,
5725,Hoang Gia Thao,thao.hoang5725@gmail.com,0975691038,750000.00,
5726,Do Anh Long,long.do5726@gmail.com,0969390457,3310000.00,
5727,Phan Minh Khanh,khanh.phan5727@gmail.com,0996136474,4040000.00,
5728,Vo Anh Khanh,khanh.vo5728@gmail.com,0926896509,4340000.00,
5729,Do Xuan Tuan,tuan.do5729@gmail.com,0962774151,4680000.00,
5730,Vu Duc Linh,linh.vu5730@gmail.com,0999284962,4040000.00,
5731,Bui Ngoc Tu,tu.bui5731@gmail.com,0961982455,1000000.00,
5732,Le Ngoc Vy,vy.le5732@gmail.com,0992287647,2480000.00,
5733,Vu Minh Tu,tu.vu5733@gmail.com,0989881704,640000.00,
5734,do thi hoa,hoa.do5734@gmail.com,0941140363,1040000.00,
5735,Nguyen My Thao,thao.nguyen5735@gmail.com,0907202449,540000.00,
5736,Do Minh Hung,hung.do5736@gmail.com,0997110125,2990000.00,
5737,Vu Hong Lan,lan.vu5737@gmail.com,0968418527,2570000.00,
5738,Do Xuan Long,long.do5738@gmail.com,0945033987,1750000.00,
5739,Ly Thanh Kien,kien.ly5739@gmail.com,0957023582,470000.00,
5740,Pham Tuan Vy,vy.pham5740@gmail.com,0906729633,1890000.00,
5741,Vu Gia Cuong,cuong.vu5741@gmail.com,0904311990,3930000.00,
5742,Le My Mai,mai.le5742@gmail.com,0929339723,1680000.00,
5743,Ly My Trang,trang.ly5743@gmail.com,0929068876,4960000.00,
5744,Vu Van Dat,dat.vu5744@gmail.com,0903874420,3380000.00,
5745,Dang Thanh Lan,lan.dang5745@gmail.com,0960361626,3120000.00,
5746,Pham Anh Long,long.pham5746@gmail.com,0910234198,3610000.00,
5747,Tran Van Anh,anh.tran5747@gmail.com,0904766819,3380000.00,
5748,Do Tuan Thao,thao.do5748@gmail.com,0974631999,2240000.00,
5749,Duong Tuan Trang,trang.duong5749@gmail.com,0952430243,4900000.00,
5750,Dang Thanh Son,son.dang5750@gmail.com,0940465019,4670000.00,
5751,Phan Ngoc Huyen,huyen.phan5751@gmail.com,0945604016,4970000.00,
5752,Le Gia Son,son.le5752@gmail.com,0962027084,1340000.00,
5753,Bui Minh Cuong,cuong.bui5753@gmail.com,0917991141,4410000.00,
5754,Duong Van Huyen,huyen.duong5754@gmail.com,0943733327,1510000.00,
5755,Ngo Thi Vy,vy.ngo5755@gmail.com,0941867471,1620000.00,
5756,Huynh Ngoc Trang,trang.huynh5756@gmail.com,0909686613,2700000.00,
5757,Huynh Van Phuong,phuong.huynh5757@gmail.com,0973387195,3760000.00,
5758,Ho Thanh Hung,hung.ho5758@gmail.com,0943377293,2720000.00,
5759,Phan Thanh Phuong,phuong.phan5759@gmail.com,0935016983,4500000.00,
5760,Ho My Diep,diep.ho5760@gmail.com,0932618645,1610000.00,
5761,Hoang Van Mai,mai.hoang5761@gmail.com,0958389497,3850000.00,
5762,Duong Minh Trang,trang.duong5762@gmail.com,0957186454,3230000.00,
5763,Phan Tuan Vy,vy.phan5763@gmail.com,0907823032,700000.00,
5764,Pham Van Manh,manh.pham5764@gmail.com,0943681940,130000.00,
5765,Nguyen My Kien,kien.nguyen5765@gmail.com,0908633509,2560000.00,
5766,Vu Gia Linh,linh.vu5766@gmail.com,0999270207,4980000.00,
5767,Le Xuan Son,son.le5767@gmail.com,0928257752,600000.00,
5768,Vo My Cuong,cuong.vo5768@gmail.com,0922901258,4630000.00,
5769,Le Anh Huyen,huyen.le5769@gmail.com,0910061201,900000.00,
5770,Duong Duc Hung,hung.duong5770@gmail.com,0912711797,1940000.00,
5771,Hoang Van Hung,hung.hoang5771@gmail.com,0903870752,4200000.00,
5772,Dang Van Tu,tu.dang5772@gmail.com,0983657707,390000.00,
5773,Nguyen Quang Anh,anh.nguyen5773@gmail.com,0993341025,210000.00,
5774,Ngo Hong Mai,mai.ngo5774@gmail.com,0930860028,4470000.00,
5775,Vu Thu Tuan,tuan.vu5775@gmail.com,0905383233,1880000.00,
5776,Pham Duc Khanh,khanh.pham5776@gmail.com,0959267387,1850000.00,
5777,Hoang Ngoc Dat,dat.hoang5777@gmail.com,0998100052,320000.00,
5778,Bui Tuan Vy,vy.bui5778@gmail.com,0903216731,4870000.00,
5779,Le Van Dung,dung.le5779@gmail.com,0973304125,2080000.00,
5780,Ly Thi Kien,kien.ly5780@gmail.com,0921231571,2140000.00,
5781,Nguyen Van Hoa,hoa.nguyen5781@gmail.com,0902742386,610000.00,
5782,Hoang Minh Long,long.hoang5782@gmail.com,0918447061,3730000.00,
5783,Ho Quang Phuong,phuong.ho5783@gmail.com,0901352568,3260000.00,
5784,Huynh Duc Trang,trang.huynh5784@gmail.com,0905526114,390000.00,
5785,Tran Xuan Anh,anh.tran5785@gmail.com,0978733832,4900000.00,
5786,Vo Duc Mai,mai.vo5786@gmail.com,0901602909,230000.00,
5787,tran thi son,son.tran5787@gmail.com,0918301886,2670000.00,
5788,Ho Minh Hung,hung.ho5788@gmail.com,0967185662,3400000.00,
5789,Hoang Thi Manh,manh.hoang5789@gmail.com,0987422398,120000.00,
5790,Vo Anh Dung,dung.vo5790@gmail.com,0983321844,3200000.00,
5791,Huynh Minh Hung,hung.huynh5791@gmail.com,0971191319,3940000.00,
5792,Tran Hong Son,son.tran5792@gmail.com,0913559345,530000.00,
5793,Bui Van Vy,vy.bui5793@gmail.com,0975551369,1030000.00,
5794,Ho Gia Tuan,tuan.ho5794@gmail.com,0966873243,2540000.00,
5795,Hoang My Dat,dat.hoang5795@gmail.com,0973700385,4180000.00,
5796,Hoang My Mai,mai.hoang5796@gmail.com,0992680621,3420000.00,
5797,Bui Ngoc Mai,mai.bui5797@gmail.com,0956033798,3850000.00,
5798,Ho Xuan Vy,vy.ho5798@gmail.com,0980303379,2640000.00,
5799,Ly Minh Hoa,hoa.ly5799@gmail.com,0968761088,3750000.00,
5800,Do Hong Hung,hung.do5800@gmail.com,0972741777,3400000.00,
5801,Tran Duc Dat,dat.tran5801@gmail.com,0937779957,3580000.00,
5802,Ly Tuan Kien,kien.ly5802@gmail.com,0998652239,2110000.00,
5803,Vo Anh Thao,thao.vo5803@gmail.com,0980977622,3680000.00,
5804,Duong Minh Khanh,khanh.duong5804@gmail.com,0970259105,4030000.00,
5805,Duong Thanh Anh,anh.duong5805@gmail.com,0995274532,3730000.00,
5806,Dang Thu Dung,dung.dang5806@gmail.com,0970948071,3610000.00,
5807,Ngo Xuan Thao,thao.ngo5807@gmail.com,0952176830,3720000.00,
5808,Duong Thi Cuong,cuong.duong5808@gmail.com,0996933226,3370000.00,
5809,Bui Quang Son,son.bui5809@gmail.com,0935936864,1730000.00,
5810,Vu Thi Mai,mai.vu5810@gmail.com,0955126547,910000.00,
5811,Phan Duc Long,long.phan5811@gmail.com,0980018366,1520000.00,
5812,Ly Thanh Anh,anh.ly5812@gmail.com,0907409988,2620000.00,
5813,Pham Van Anh,anh.pham5813@gmail.com,0983062944,2780000.00,
5814,Pham Anh Kien,kien.pham5814@gmail.com,0947391485,1050000.00,
5815,Duong Tuan Dung,dung.duong5815@gmail.com,0931757821,1880000.00,
5816,Ly Xuan Hoa,hoa.ly5816@gmail.com,0928247592,1840000.00,
5817,Pham My Diep,diep.pham5817@gmail.com,0945076718,1320000.00,
5818,Hoang Gia Diep,diep.hoang5818@gmail.com,0991634725,1660000.00,
5819,Hoang Van Lan,lan.hoang5819@gmail.com,0939675128,2040000.00,
5820,Nguyen Duc Tuan,tuan.nguyen5820@gmail.com,0980099804,1020000.00,
5821,Tran Thanh Linh,linh.tran5821@gmail.com,0901693656,3940000.00,
5822,Ngo Minh Long,long.ngo5822@gmail.com,0959276509,4540000.00,
5823,dang thu kien,kien.dang5823@gmail.com,0912695255,590000.00,
5824,Huynh My Khanh,khanh.huynh5824@gmail.com,0982934053,4470000.00,
5825,Ho Minh Cuong,cuong.ho5825@gmail.com,0982582949,3650000.00,
5826,Nguyen Duc Khanh,khanh.nguyen5826@gmail.com,0906759768,4100000.00,
5827,Duong Thi Khanh,khanh.duong5827@gmail.com,0967743289,1700000.00,
5828,Hoang Quang Linh,linh.hoang5828@gmail.com,0979725623,3860000.00,
5829,Hoang Thanh Hoa,hoa.hoang5829@gmail.com,0902452969,3950000.00,
5830,Vu Xuan Cuong,cuong.vu5830@gmail.com,0919185807,900000.00,
5831,Huynh Thu Cuong,cuong.huynh5831@gmail.com,0974317688,1950000.00,
5832,Huynh Thanh Dung,dung.huynh5832@gmail.com,0945177528,2110000.00,
5833,Phan Thu Khanh,khanh.phan5833@gmail.com,0930098635,1400000.00,
5834,Duong Quang Tuan,tuan.duong5834@gmail.com,0932838269,2580000.00,
5835,Tran Duc Dat,dat.tran5835@gmail.com,0974784844,1470000.00,
5836,Dang Van Vy,vy.dang5836@gmail.com,0934326726,4560000.00,
5837,Nguyen My Khanh,khanh.nguyen5837@gmail.com,0963298946,3940000.00,
5838,Ly Thu Mai,mai.ly5838@gmail.com,0930975037,4170000.00,
5839,Tran Hong Manh,manh.tran5839@gmail.com,0984855337,4270000.00,
5840,Nguyen Duc Hung,hung.nguyen5840@gmail.com,0907773030,970000.00,
5841,Phan Thi Trang,trang.phan5841@gmail.com,0908926612,3930000.00,
5842,Nguyen Thu Dung,dung.nguyen5842@gmail.com,0939062783,4750000.00,
5843,Duong Thanh Anh,anh.duong5843@gmail.com,0931320735,1220000.00,
5844,Dang Thu Tu,tu.dang5844@gmail.com,0985856014,4460000.00,
5845,Nguyen Thi Hoa,hoa.nguyen5845@gmail.com,0901132342,320000.00,
5846,Tran Duc Son,son.tran5846@gmail.com,0901641908,400000.00,
5847,Ngo Duc Dat,dat.ngo5847@gmail.com,0920929045,1810000.00,
5848,Nguyen Gia Hung,hung.nguyen5848@gmail.com,0976140909,1210000.00,
5849,Hoang Thu Anh,anh.hoang5849@gmail.com,0917031635,2980000.00,
5850,Vu Duc Hoa,hoa.vu5850@gmail.com,0906512204,2370000.00,
5851,Ho Thi Dung,dung.ho5851@gmail.com,0997709706,460000.00,
5852,Pham Tuan Hung,hung.pham5852@gmail.com,0912083224,4070000.00,
5853,Huynh Duc Tu,tu.huynh5853@gmail.com,0923489060,4020000.00,
5854,Ly Thanh Thao,thao.ly5854@gmail.com,0948164409,4530000.00,
5855,Bui Duc Tuan,tuan.bui5855@gmail.com,0984281877,1870000.00,
5856,Huynh Quang Dat,dat.huynh5856@gmail.com,0943591541,2640000.00,
5857,Dang Xuan Trang,trang.dang5857@gmail.com,0928449991,3670000.00,
5858,Nguyen Xuan Manh,manh.nguyen5858@gmail.com,0921251476,4690000.00,
5859,Tran Thanh Cuong,cuong.tran5859@gmail.com,0901556024,1850000.00,
5860,do my dung,dung.do5860@gmail.com,0973346835,4990000.00,
5861,Tran Thi Anh,anh.tran5861@gmail.com,0903114601,2700000.00,
5862,hoang gia dung,dung.hoang5862@gmail.com,0990675807,4370000.00,
5863,Duong Minh Dat,dat.duong5863@gmail.com,0987066530,1560000.00,
5864,Huynh Tuan Dat,dat.huynh5864@gmail.com,0969810216,2750000.00,
5865,Le My Vy,vy.le5865@gmail.com,0989828202,1430000.00,
5866,Ly Tuan Anh,anh.ly5866@gmail.com,0981892756,2590000.00,
5867,Pham Hong Linh,linh.pham5867@gmail.com,0972249382,4160000.00,
5868,Dang Ngoc Dat,dat.dang5868@gmail.com,0934403822,920000.00,
5869,Huynh Tuan Tu,tu.huynh5869@gmail.com,0912389921,4630000.00,
5870,Ho Minh Diep,diep.ho5870@gmail.com,0977293515,1050000.00,
5871,Dang Tuan Dung,dung.dang5871@gmail.com,0926808843,2490000.00,
5872,Ho Gia Trang,trang.ho5872@gmail.com,0986966535,4110000.00,
5873,Ho Minh Dat,dat.ho5873@gmail.com,0955081667,2410000.00,
5874,Phan Thi Thao,thao.phan5874@gmail.com,0961530401,1820000.00,
5875,Do Xuan Mai,mai.do5875@gmail.com,0954087212,2190000.00,
5876,Phan Thi Hung,hung.phan5876@gmail.com,0904429219,3090000.00,
5877,pham duc phuong,phuong.pham5877@gmail.com,0994013328,1420000.00,
5878,hoang minh phuong,phuong.hoang5878@gmail.com,0946083669,1260000.00,
5879,Le Thi Trang,trang.le5879@gmail.com,0994611445,60000.00,
5880,Tran My Phuong,phuong.tran5880@gmail.com,0990400617,950000.00,
5881,bui duc lan,lan.bui5881@gmail.com,0948369979,3460000.00,
5882,Pham Hong Trang,trang.pham5882@gmail.com,0985844428,3170000.00,
5883,Do Van Kien,kien.do5883@gmail.com,0916959330,740000.00,
5884,Nguyen Quang Lan,lan.nguyen5884@gmail.com,0953316667,1190000.00,
5885,Nguyen Xuan Lan,lan.nguyen5885@gmail.com,0992716654,2320000.00,
5886,Do Van Tuan,tuan.do5886@gmail.com,0956284566,2750000.00,
5887,Pham Duc Long,long.pham5887@gmail.com,0921333172,1440000.00,
5888,Huynh Gia Thao,thao.huynh5888@gmail.com,0937895042,2880000.00,
5889,Pham Xuan Lan,lan.pham5889@gmail.com,0971359562,2210000.00,
5890,Duong Thanh Lan,lan.duong5890@gmail.com,0915046243,2950000.00,
5891,Vo Xuan Khanh,khanh.vo5891@gmail.com,0993810621,4990000.00,
5892,Le Van Manh,manh.le5892@gmail.com,0969683146,1490000.00,
5893,Phan Gia Son,son.phan5893@gmail.com,0967607259,4330000.00,
5894,Duong My Hung,hung.duong5894@gmail.com,0962238285,2430000.00,
5895,Bui Thu Cuong,cuong.bui5895@gmail.com,0917558506,3010000.00,
5896,Ngo Thi Manh,manh.ngo5896@gmail.com,0964118211,4420000.00,
5897,Tran Gia Huyen,huyen.tran5897@gmail.com,0980714352,3180000.00,
5898,Vu Anh Huyen,huyen.vu5898@gmail.com,0927131935,300000.00,
5899,Do Hong Tuan,tuan.do5899@gmail.com,0933139582,430000.00,
5900,Dang Xuan Son,son.dang5900@gmail.com,0918691371,540000.00,
5901,Bui Thanh Tuan,tuan.bui5901@gmail.com,0923354098,1490000.00,
5902,Dang Quang Hoa,hoa.dang5902@gmail.com,0978213013,3560000.00,
5903,Vo Hong Son,son.vo5903@gmail.com,0946648262,750000.00,
5904,Tran Duc Phuong,phuong.tran5904@gmail.com,0924320985,3660000.00,
5905,vo gia linh,linh.vo5905@gmail.com,0997592369,3670000.00,
5906,Tran Thi Lan,lan.tran5906@gmail.com,0937907211,3950000.00,
5907,Le Gia Khanh,khanh.le5907@gmail.com,0987256528,3110000.00,
5908,Bui Minh Huyen,huyen.bui5908@gmail.com,0945730765,2570000.00,
5909,Vu Gia Hung,hung.vu5909@gmail.com,0908046890,3740000.00,
5910,Huynh Van Hung,hung.huynh5910@gmail.com,0981124301,2140000.00,
5911,Bui Thi Mai,mai.bui5911@gmail.com,0994126932,4190000.00,
5912,Hoang My Huyen,huyen.hoang5912@gmail.com,0958380665,4650000.00,
5913,Hoang Tuan Linh,linh.hoang5913@gmail.com,0946960459,70000.00,
5914,Duong Xuan Dung,dung.duong5914@gmail.com,0994017237,970000.00,
5915,Duong Ngoc Lan,lan.duong5915@gmail.com,0930118930,400000.00,
5916,Phan Xuan Lan,lan.phan5916@gmail.com,0917233721,1080000.00,
5917,Phan Ngoc Dung,dung.phan5917@gmail.com,0913046436,3390000.00,
5918,Bui Duc Long,long.bui5918@gmail.com,0937770160,1310000.00,
5919,Dang Quang Diep,diep.dang5919@gmail.com,0923571115,1760000.00,
5920,Vu Thi Huyen,huyen.vu5920@gmail.com,0995934363,1230000.00,
5921,Pham Hong Long,long.pham5921@gmail.com,0910491400,1150000.00,
5922,Pham Van Linh,linh.pham5922@gmail.com,0954837975,3650000.00,
5923,do anh son,son.do5923@gmail.com,0933267530,3720000.00,
5924,Tran Tuan Tuan,tuan.tran5924@gmail.com,0982199883,810000.00,
5925,Vu Minh Lan,lan.vu5925@gmail.com,0936594215,4820000.00,
5926,dang duc kien,kien.dang5926@gmail.com,0988720770,1580000.00,
5927,Hoang Hong Tu,tu.hoang5927@gmail.com,0967555399,3710000.00,
5928,Ngo Ngoc Tuan,tuan.ngo5928@gmail.com,0979659323,1520000.00,
5929,Tran Xuan Hoa,hoa.tran5929@gmail.com,0901443593,1630000.00,
5930,Duong Gia Trang,trang.duong5930@gmail.com,0918780179,1060000.00,
5931,Ngo Thi Tuan,tuan.ngo5931@gmail.com,0903948760,4980000.00,
5932,Tran Van Thao,thao.tran5932@gmail.com,0930089351,1770000.00,
5933,Huynh Xuan Mai,mai.huynh5933@gmail.com,0929038975,2110000.00,
5934,Phan Gia Tu,tu.phan5934@gmail.com,0995609436,230000.00,
5935,Ho Gia Cuong,cuong.ho5935@gmail.com,0920530785,2560000.00,
5936,ho anh thao,thao.ho5936@gmail.com,0939191717,2570000.00,
5937,Ho Xuan Manh,manh.ho5937@gmail.com,0917162621,620000.00,
5938,Tran Van Dung,dung.tran5938@gmail.com,0945069998,4080000.00,
5939,Phan My Huyen,huyen.phan5939@gmail.com,0909794731,1580000.00,
5940,Duong Hong Mai,mai.duong5940@gmail.com,0919250995,2340000.00,
5941,Hoang Thu Hung,hung.hoang5941@gmail.com,0957766404,4700000.00,
5942,Vo My Lan,lan.vo5942@gmail.com,0986767091,3270000.00,
5943,Tran Thi Son,son.tran5943@gmail.com,0971972639,1700000.00,
5944,Vo Quang Kien,kien.vo5944@gmail.com,0942243958,3500000.00,
5945,Bui Hong Thao,thao.bui5945@gmail.com,0980742773,3090000.00,
5946,Pham Hong Dung,dung.pham5946@gmail.com,0950739934,3280000.00,
5947,Phan Thanh Tu,tu.phan5947@gmail.com,0906943250,4080000.00,
5948,Huynh Anh Son,son.huynh5948@gmail.com,0960597949,4630000.00,
5949,Le Anh Hoa,hoa.le5949@gmail.com,0955682193,4330000.00,
5950,Dang Thu Lan,lan.dang5950@gmail.com,0903163176,1980000.00,
5951,Tran Duc Huyen,huyen.tran5951@gmail.com,0900970593,2110000.00,
5952,Ngo Ngoc Mai,mai.ngo5952@gmail.com,0902903936,1860000.00,
5953,Dang My Dat,dat.dang5953@gmail.com,0936132964,4890000.00,
5954,Dang Thu Cuong,cuong.dang5954@gmail.com,0969160587,1590000.00,
5955,Vo Anh Trang,trang.vo5955@gmail.com,0965502024,4540000.00,
5956,Phan Minh Dat,dat.phan5956@gmail.com,0974928780,3700000.00,
5957,Ngo Duc Tuan,tuan.ngo5957@gmail.com,0913630515,3870000.00,
5958,Vu Ngoc Dung,dung.vu5958@gmail.com,0923346542,3450000.00,
5959,Phan Thu Hoa,hoa.phan5959@gmail.com,0958724584,1130000.00,
5960,Duong Van Cuong,cuong.duong5960@gmail.com,0903988335,3910000.00,
5961,Ngo Thu Dung,dung.ngo5961@gmail.com,0903858795,2410000.00,
5962,Hoang Thanh Khanh,khanh.hoang5962@gmail.com,0964942895,1210000.00,
5963,Duong Duc Cuong,cuong.duong5963@gmail.com,0962948515,2200000.00,
5964,Bui Ngoc Mai,mai.bui5964@gmail.com,0927642612,1760000.00,
5965,Huynh Minh Kien,kien.huynh5965@gmail.com,0986148631,3480000.00,
5966,Bui Tuan Cuong,cuong.bui5966@gmail.com,0914851939,1450000.00,
5967,Pham Van Khanh,khanh.pham5967@gmail.com,0908690384,3130000.00,
5968,Do Gia Diep,diep.do5968@gmail.com,0946279330,4570000.00,
5969,Ly Tuan Linh,linh.ly5969@gmail.com,0968487741,3920000.00,
5970,Hoang Quang Vy,vy.hoang5970@gmail.com,0959183088,2270000.00,
5971,Hoang Minh Manh,manh.hoang5971@gmail.com,0943393679,3170000.00,
5972,Ly Thanh Cuong,cuong.ly5972@gmail.com,0965102978,3540000.00,
5973,Vu Minh Hung,hung.vu5973@gmail.com,0917016805,3420000.00,
5974,Pham Thi Manh,manh.pham5974@gmail.com,0927469781,1680000.00,
5975,Phan Ngoc Dung,dung.phan5975@gmail.com,0912511982,1870000.00,
5976,Huynh Tuan Linh,linh.huynh5976@gmail.com,0935951832,1800000.00,
5977,Bui Thi Tuan,tuan.bui5977@gmail.com,0972429813,400000.00,
5978,Ngo Ngoc Cuong,cuong.ngo5978@gmail.com,0909802987,2170000.00,
5979,Ho Gia Cuong,cuong.ho5979@gmail.com,0992939065,4050000.00,
5980,Duong Quang Long,long.duong5980@gmail.com,0937640642,1730000.00,
5981,Ho Thi Long,long.ho5981@gmail.com,0970292820,2710000.00,
5982,Bui Ngoc Lan,lan.bui5982@gmail.com,0971500465,230000.00,
5983,Hoang Van Linh,linh.hoang5983@gmail.com,0970420837,1620000.00,
5984,Ly Quang Huyen,huyen.ly5984@gmail.com,0911197030,4450000.00,
5985,Le Van Khanh,khanh.le5985@gmail.com,0928706216,4120000.00,
5986,Ngo Anh Phuong,phuong.ngo5986@gmail.com,0962304772,450000.00,
5987,Duong Duc Phuong,phuong.duong5987@gmail.com,0938808221,2340000.00,
5988,Ly Gia Tuan,tuan.ly5988@gmail.com,0908893660,4930000.00,
5989,Vu Thu Hoa,hoa.vu5989@gmail.com,0998837426,3470000.00,
5990,Tran Xuan Mai,mai.tran5990@gmail.com,0930222348,4190000.00,
5991,Pham Thanh Hoa,hoa.pham5991@gmail.com,0936091367,4250000.00,
5992,Ngo Thanh Dat,dat.ngo5992@gmail.com,0911308138,280000.00,
5993,Bui Quang Khanh,khanh.bui5993@gmail.com,0920076410,3730000.00,
5994,Huynh Thu Dung,dung.huynh5994@gmail.com,0937850958,3230000.00,
5995,Dang Thu Diep,diep.dang5995@gmail.com,0971071006,10000.00,
5996,Nguyen Anh Vy,vy.nguyen5996@gmail.com,0920169623,1530000.00,
5997,Vu Tuan Thao,thao.vu5997@gmail.com,0987541642,70000.00,
5998,Pham Thu Vy,vy.pham5998@gmail.com,0924621818,1140000.00,
5999,Vo Tuan Vy,vy.vo5999@gmail.com,0977080074,4520000.00,
6000,Ngo My Thao,thao.ngo6000@gmail.com,0918319501,4890000.00,
6001,Ho My Hoa,hoa.ho6001@gmail.com,0938342011,3530000.00,
6002,Pham Tuan Cuong,cuong.pham6002@gmail.com,0993951983,2240000.00,
6003,Ly Thanh Khanh,khanh.ly6003@gmail.com,0924991244,3830000.00,
6004,Ly Anh Huyen,huyen.ly6004@gmail.com,0968995785,3530000.00,
6005,Nguyen Tuan Cuong,cuong.nguyen6005@gmail.com,0920848247,3810000.00,
6006,Nguyen Minh Dat,dat.nguyen6006@gmail.com,0901475796,1880000.00,
6007,Le Tuan Tuan,tuan.le6007@gmail.com,0983475851,1260000.00,
6008,Vu Xuan Hung,hung.vu6008@gmail.com,0945906430,3090000.00,
6009,Phan Thi Khanh,khanh.phan6009@gmail.com,0953356819,4750000.00,
6010,Nguyen Gia Hoa,hoa.nguyen6010@gmail.com,0916756848,1430000.00,
6011,Do My Lan,lan.do6011@gmail.com,0970033303,1530000.00,
6012,Phan Anh Huyen,huyen.phan6012@gmail.com,0905181542,1810000.00,
6013,Le Minh Trang,trang.le6013@gmail.com,0947378184,1810000.00,
6014,Ly Thu Thao,thao.ly6014@gmail.com,0949320496,3240000.00,
6015,Duong Duc Vy,vy.duong6015@gmail.com,0951206544,4250000.00,
6016,Ho Duc Kien,kien.ho6016@gmail.com,0960170032,2740000.00,
6017,Vo Quang Tu,tu.vo6017@gmail.com,0940284344,3350000.00,
6018,Vu Gia Lan,lan.vu6018@gmail.com,0991959615,3490000.00,
6019,Ngo Thanh Cuong,cuong.ngo6019@gmail.com,0900499816,3640000.00,
6020,Ho Thu Tuan,tuan.ho6020@gmail.com,0937223864,4030000.00,
6021,Tran My Hung,hung.tran6021@gmail.com,0932591681,3350000.00,
6022,Le Gia Vy,vy.le6022@gmail.com,0973500870,4490000.00,
6023,Ngo Tuan Long,long.ngo6023@gmail.com,0973205520,3230000.00,
6024,Bui Hong Dat,dat.bui6024@gmail.com,0972298997,1640000.00,
6025,Dang Thi Tuan,tuan.dang6025@gmail.com,0911084006,4140000.00,
6026,Tran Duc Tu,tu.tran6026@gmail.com,0931046939,630000.00,
